Cover,Species,DomSpecies,Area,Custodian,BankID,Bank
70-80,Zm,Zm,16.08451129820,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,1077.65664252000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,225.18075190400,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,321.69062709700,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,4471.47809991000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,16.08411024890,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,498.61904826700,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,225.18155402000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,2235.73343517000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,418.19729384600,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,868.55759451400,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,193.01453669100,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,3618.99900091000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,5066.60100756000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,48.25273179590,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,2026.64200719000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,337.77473736300,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm/Si,Zm,16.08451130190,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,321.68781972500,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,1158.07679269000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,32.16942365570,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Ho,Ho,1447.59679299000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,32.16862154700,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,514.70275748300,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,353.85964968900,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,530.78726875000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,321.68942393500,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,948.98215628900,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,900.72902344400,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Ho,Ho,144.76020068000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,128.67568935700,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Ho,Ho,16.08451129820,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,353.85604022300,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,16.08411025260,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,16.08451129820,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,707.71488782700,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,16.08411024890,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,1511.93884874000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,788.13784540400,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,225.18075190400,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Ho,Ho,305.60411052100,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,193.01453669500,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,1560.19158052000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,80.42215545530,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,6755.46105843000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,144.75939855700,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,2621.76250859000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,498.61784510200,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,12738.87720500000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,32.16942366320,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,12095.49915920000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,128.67408514300,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,3570.74787331000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,144.76020067300,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,16.08491236120,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,3602.91047897000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,107058.03238100000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,80.42135335040,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,289.52040131400,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,8283.48802799000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,32.16862154700,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Ho,Ho,289.52000029800,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,386.02506284400,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,128.67408514600,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,611.20661684300,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,16.08451129820,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,2332.24531565000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,418.19769489800,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,1238.50055236000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,916.81193051400,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,80.42175439600,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,1335.00802125000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,4954.00822525000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,96.50626571540,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,16.08411024890,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,16.08451130190,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,160.84431091400,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,530.78646663900,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,15103.28592850000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm/Si,Zm,627.29433657700,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,2493.08882446000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,112.59157913300,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,4342.80561900000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,1125.91178060000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,1318.92511412000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,1704.95097909000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,2911.28451408000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,498.61704298000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,112.59077700200,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,1061.57213120000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,29354.10839900000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,9473.73304121000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,48.25273179960,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,7495.35659945000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,209.09824587900,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,691.63318386900,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,257.34977450400,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,32.16942365570,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,9071.62426917999,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,386.02827123900,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,16.08411025260,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,1914.04601652000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,562.95548925700,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,1624.52802152000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,48.25353390830,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,386.02867230300,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,369.94215573200,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,96.50586465230,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,1640.61614229000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Ho,Ho,80.42335862820,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,2477.00270896000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,1415.43057781000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,466.44842146100,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,9152.04241405000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,13253.57675400000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,16.08411024890,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,16.08451130190,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,1206.33193080000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,64.33684204850,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,225.18275719600,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,16.08411024890,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,273.43749425100,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,64.33724309410,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,16.08411024890,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,7495.35018262000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,2123.14626770000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,1061.57213121000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Cr,Cr,29691.86990150000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,209.09824588700,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,1769.28621694000,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Si,Si,16.08451130190,Roelfsema BRG-GPEM-UQ,7,WA
70-80,Zm,Zm,739.88350936200,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Ho,Ho,64.33804521020,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Zm,Zm,10583.56151370000,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Zm,Zm,10342.29143780000,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Zm/Ho,Zm,48.25273181090,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Ho,Ho,16.08451129820,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Zm,Zm,2267.90446308000,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Zm,Zm,5243.52822553000,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Zm,Zm,1399.34847278000,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Zm,Zm,96.50706781280,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Zm,Zm,2010.55709488000,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Zm,Zm,1415.42897352000,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Zm,Zm,2380.49644326000,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Zm,Zm,8058.30446868000,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Zm,Zm,1302.84020181000,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Si,Si,1447.60080352000,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Zm/Ho,Zm,1286.75288314000,Roelfsema BRG-GPEM-UQ,2,MO
70-80,Zm,Zm,6658.95920436000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,48.25313284520,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm/Ho,Zm,3988.93875030000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,HsExp,Hs,402.11278257100,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,1656.69704412000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,17339.02177000000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,482.53293275200,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,96.50586465230,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,4487.56100702000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm/Ho,Zm,3570.74185746000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,160.84511302400,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,562.95709348900,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,4825.33012958000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,38120.11652600000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Hu,Zm,80.42175439600,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm/Ho,Zm,8991.20171266000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,3474.23599279000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Ho,Ho,48.25433601690,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,11210.85665230000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm/Ho,Zm,2396.58255879000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,80.42135335040,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,241.26686743400,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Ho,Ho,900.73183085500,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,2348.32942590000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,16.08451129820,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,1914.04882392000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Ho,Ho,2332.24331037000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,20620.24683560000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,176.92882221300,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm/Ho,Zm,15473.23169380000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,755.96561434600,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Ho,Ho,9682.83409446000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,18963.54979160000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,2187.48671918000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm/Ho,Zm,2428.75398773000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm/Ho,Zm,225.18035084100,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,225.18195508000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm/Ho,Zm,257.35177978000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,193.01453668200,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,193.01213035700,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,209.09864692500,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,3313.39168188000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,1367.17784593000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,160.84310776400,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,4567.97955298000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,579.04120373000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,HsExp,Hs,434.27699250300,Roelfsema BRG-GPEM-UQ,1,AM
70-80,HsExp,Hs,241.26726848000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,70112.07435140000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,6112.08421586000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,3393.81624367000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,659.46255707100,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,48.25353391200,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,321.68862183600,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,1688.86285828000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,32.16942366320,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,6112.08702322000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,836.39137928300,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,2750.43940112000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,16.08451129820,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,6739.38216194000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,3522.49072989000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,80.42135335420,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,23740.63240300000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,144.75859646600,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,3442.06656920000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,1383.26275833000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,11789.89585080000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,HsExp,Hs,418.19649174500,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,5243.53143404000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,4825.33173384000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Hu,Zm,386.02506282200,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,12738.87760610000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,112.59157911800,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Ho,Ho,80.42295756400,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,17001.25064210000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,2203.56481366000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Ho,Ho,16.08451129820,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,3988.94396400000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,6996.72912904000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,14363.40843500000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Ho,Ho,530.78606558200,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,5050.51168364000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,22325.20423160000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,144.76020066600,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,4326.71428977000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,7640.10998220000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,4503.64431513000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Hu,Zm,96.50546361420,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,755.96681749800,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,5195.27549379000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm/Ho,Zm,965.06867285900,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,9908.01163785000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,12899.72231800000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm/Ho,Zm,32.16862154700,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,9071.62386805000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,32.16902260640,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,9843.67640008000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,546.87017583500,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,1930.13373626000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,HsExp,Hs,1222.41604105000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,HsExp,Hs,176.92922328100,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,16920.82968990000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,6916.30737468000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,16004.01856150000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,852.47589057400,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,1994.46977619000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,5388.28642096000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Hu,Zm,16.08411024890,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Cr,Cr,176.92882220300,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm/Ho,Zm,965.06666758400,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Si,Si,643.37804578500,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm/Ho,Zm,3635.08832482000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Ho,Ho,32.16862155080,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm/Ho,Zm,2042.72611750000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,1254.58947527000,Roelfsema BRG-GPEM-UQ,1,AM
70-80,HsExp,Hs,32.16982471500,Roelfsema BRG-GPEM-UQ,1,AM
70-80,Zm,Zm,1318.92391100000,Roelfsema BRG-GPEM-UQ,1,AM
30-40,Zm,Zm,4905.75469137000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,16.08411025260,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,32.16942365570,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,305.60290736600,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,353.85604021500,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,579.04000056600,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,530.78566456300,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Zm,Zm,32.16942365940,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,3361.64561687000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Ho,Ho,739.88350936400,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Zm,Zm,225.18195506200,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,1367.17824701000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,257.34977450700,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,498.61704300400,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,128.67609040900,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,176.92922326200,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Zm,Zm,6128.17353984000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,514.70235643700,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,8782.10146153000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,9891.92993399000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,4181.95489116000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Ho,Ho,514.70476271600,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,257.35218085900,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,209.09784480900,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,353.85684234300,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Zm,Zm,32.16862154700,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Zm,Zm,80.42215545280,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,514.70235641500,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,321.68902287600,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Zm,Zm,47561.68295100000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,32168.87902740000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,193.01333352900,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,691.62837124500,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Zm,Zm,32.16822049770,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,386.02546386900,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Zm,Zm,6530.28311396000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Ho,Ho,1125.90977538000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,289.51879710600,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Zm,Zm,16.08451130190,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,659.46295812200,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Zm,Zm,514.70275747200,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,1093.73914851000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,4230.21083143000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Zm,Zm,209.09784482300,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,32.16942365570,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,6771.54597078000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,2653.93273432000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,225.18235611800,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Zm,Zm,64.33684205220,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,2219.65373655000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,1479.77062824000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,32.16862155080,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Zm,Zm,1125.91178064000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Zm,Zm,15682.33074170000,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Si,Si,48.25393496880,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,16.08451129820,Roelfsema BRG-GPEM-UQ,7,WA
30-40,Cr,Cr,80.42135334670,Roelfsema BRG-GPEM-UQ,7,WA
